Date,Open,High,Low,Close,Adj Close,Volume
2005-10-24,35.250000,36.480000,34.930000,36.290001,25.046539,4013400
2005-10-25,35.340000,37.470001,35.279999,37.180000,25.660807,2900400
2005-10-26,36.849998,37.720001,36.700001,37.000000,25.536554,2208000
2005-10-27,36.950001,37.000000,35.799999,36.279999,25.039629,2033000
2005-10-28,36.500000,37.200001,36.209999,37.099998,25.605572,1430200
2005-10-31,37.209999,37.599998,36.959999,37.220001,25.688404,1211600
2005-11-01,36.900002,36.959999,36.459999,36.560001,25.232895,1574900
2005-11-02,36.220001,36.900002,36.180000,36.799999,25.475182,1201600
2005-11-03,36.720001,37.619999,36.720001,37.419998,25.904375,1887900
2005-11-04,37.330002,37.419998,37.020000,37.169998,25.731308,1731900
2005-11-07,37.099998,37.169998,36.820000,37.020000,25.627470,1658700
2005-11-08,36.650002,37.200001,36.650002,36.959999,25.585938,2119200
2005-11-09,36.959999,38.180000,36.900002,37.880001,26.222815,2152200
2005-11-10,37.750000,39.299999,37.750000,38.919998,26.942770,2513200
2005-11-11,38.500000,38.959999,38.470001,38.910000,26.935844,1229800
2005-11-14,38.799999,39.400002,38.509998,39.340000,27.233511,1160000
2005-11-15,39.000000,39.400002,38.470001,39.209999,27.143511,1793000
2005-11-16,39.349998,40.000000,39.090000,39.830002,27.572729,2568800
2005-11-17,40.099998,41.180000,39.779999,40.000000,27.690401,2628100
2005-11-18,40.450001,40.869999,39.639999,39.919998,27.635029,1556000
2005-11-21,40.169998,42.000000,40.169998,41.580002,28.784180,2906900
2005-11-22,41.400002,42.389999,41.290001,42.150002,29.178768,2368700
2005-11-23,42.200001,43.759998,42.200001,43.470001,30.092560,2149100
2005-11-25,44.099998,44.250000,42.950001,43.450001,30.078699,468300
2005-11-28,43.400002,44.200001,43.099998,43.900002,30.390228,2377400
2005-11-29,43.750000,43.990002,41.730000,42.549999,29.455664,2962200
2005-11-30,42.900002,43.250000,41.299999,42.049999,29.109537,2761100
2005-12-01,41.950001,43.880001,41.889999,43.310001,29.981796,1833000
2005-12-02,43.250000,43.740002,42.599998,43.230000,29.926413,1057900
2005-12-05,43.220001,43.700001,42.910000,43.520000,30.127167,1042900
2005-12-06,43.700001,43.840000,43.480000,43.610001,30.189470,1154900
2005-12-07,43.590000,44.779999,43.220001,43.360001,30.016399,2063900
2005-12-08,43.650002,44.049999,43.310001,43.650002,30.217157,1227800
2005-12-09,43.639999,44.020000,43.360001,43.759998,30.293297,515400
2005-12-12,43.750000,43.759998,42.880001,43.130001,29.857182,1504900
2005-12-13,42.900002,43.369999,42.509998,42.830002,29.649509,1321300
2005-12-14,42.830002,43.029999,41.520000,41.529999,28.749567,1701600
2005-12-15,41.430000,41.900002,41.090000,41.189999,28.514198,1220600
2005-12-16,41.439999,42.410000,41.410000,42.259998,29.254913,1305600
2005-12-19,42.310001,42.630001,41.119999,41.310001,28.597265,676200
2005-12-20,41.250000,42.400002,41.000000,41.570000,28.777248,1121000
2005-12-21,41.570000,42.599998,40.970001,41.549999,28.763414,1313300
2005-12-22,41.570000,42.389999,41.200001,41.930000,29.026461,808300
2005-12-23,39.419998,42.560001,39.419998,41.930000,29.026461,576000
2005-12-27,41.900002,42.080002,40.799999,40.900002,28.313437,941900
2005-12-28,40.900002,41.330002,40.799999,41.049999,28.417286,562800
2005-12-29,41.150002,41.169998,40.580002,40.840000,28.271902,718300
2005-12-30,40.509998,41.080002,40.459999,41.000000,28.382666,511700
2006-01-03,41.299999,42.200001,40.900002,42.099998,29.144156,1351600
2006-01-04,43.000000,44.389999,42.880001,43.419998,30.057940,3492100
2006-01-05,43.540001,44.500000,43.169998,43.930000,30.410982,1777200
