name,ttm,07/31/2023,04/30/2023,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986,01/31/1986,10/31/1985
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,100,000",,"1,000,000","-600,000","800,000","-2,800,000",,,"-2,900,000","6,900,000","-1,200,000","-2,600,000","-7,100,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-9,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"11,000,000","2,000,000","1,000,000","7,000,000","1,000,000","4,000,000",,"1,500,000","900,000","4,200,000","1,100,000","1,800,000","4,000,000","500,000","600,000","-200,000","700,000","3,600,000","1,100,000","5,300,000","7,400,000","4,200,000","-100,000","1,000,000","200,000","4,400,000","400,000","7,000,000","-500,000","900,000","1,100,000","0","3,700,000","1,900,000","2,900,000","100,000","100,000","-100,000","2,600,000","-100,000","2,800,000","200,000","-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"998,000,000","258,000,000","221,000,000","277,000,000","242,000,000","232,000,000","195,000,000","107,100,000","187,400,000","138,800,000","131,400,000","171,100,000","156,100,000","129,000,000","90,500,000","123,300,000","96,400,000","66,500,000","8,600,000","33,000,000","11,500,000","-23,400,000","-63,800,000","-198,300,000","-111,200,000","-126,400,000","-121,400,000","-168,200,000","-129,300,000","-73,000,000","-158,600,000","-20,500,000","-22,500,000","900,000","21,800,000","-7,100,000","11,600,000","42,900,000","35,600,000","56,300,000","69,200,000","81,800,000","72,600,000","86,100,000","34,200,000","92,100,000","97,500,000","92,900,000","91,300,000","94,200,000","84,500,000","73,000,000","71,700,000","79,900,000","47,400,000","58,700,000","32,000,000","13,400,000","-19,400,000","-129,700,000","136,200,000","125,100,000","126,800,000","130,900,000","110,000,000","117,900,000","111,200,000","124,200,000","74,600,000","104,900,000","62,800,000","101,436,000","96,204,000","91,726,000","93,634,000","82,209,000","56,659,000","51,523,000","55,937,000","66,560,000","29,745,000","17,011,000","9,879,000","3,547,000","-5,356,000","16,109,000","24,166,000","31,098,000","26,618,000","27,390,000","41,587,000","43,079,000","29,996,000","32,987,000","38,711,000","37,020,000","2,100,000","600,000","-15,700,000","46,700,000","31,400,000","26,400,000","41,800,000","45,900,000","32,800,000","27,800,000","-51,400,000","9,300,000","9,100,000","18,500,000","29,600,000","25,700,000","30,200,000","41,400,000","40,900,000","12,100,000","25,000,000","26,100,000","25,900,000","24,000,000","23,300,000","25,600,000","23,900,000","17,800,000","20,300,000","16,900,000","14,800,000","15,200,000","25,900,000","26,200,000","25,000,000","20,100,000","25,800,000","24,000,000","22,000,000","20,700,000","19,500,000",,,,,,,,,,,,,,,,
TaxProvision,"124,000,000","36,000,000","60,000,000","-16,000,000","44,000,000","46,000,000","49,000,000","18,000,000","50,700,000","23,200,000","-24,200,000","-740,200,000","23,900,000","30,800,000","24,000,000","-8,500,000","29,700,000","26,300,000","32,800,000","-31,700,000","35,200,000","16,000,000","18,600,000","-24,800,000","8,600,000","17,600,000","8,200,000","2,300,000","13,500,000","25,200,000","14,400,000","12,200,000","21,300,000","236,400,000","2,700,000","-18,600,000","900,000","11,600,000","7,300,000","2,400,000","11,600,000","20,100,000","17,000,000","11,600,000","4,900,000","27,500,000","18,600,000","20,900,000","18,500,000","23,000,000","15,200,000","11,400,000","18,100,000","20,000,000","10,500,000","8,600,000","2,500,000","2,900,000","12,700,000","-30,300,000","31,700,000","35,300,000","32,200,000","34,400,000","25,200,000","26,300,000","27,900,000","27,800,000","16,600,000","18,100,000","14,300,000","18,449,000","1,667,000","16,428,000","17,556,000","16,441,000","-17,411,000","12,358,000","13,432,000","8,961,000","7,139,000","-15,591,000","2,371,000","-2,866,000","-1,446,000","4,349,000","6,525,000","9,329,000","5,147,000","8,217,000","12,476,000","14,716,000","11,485,000","12,234,000","13,105,000","11,812,000","700,000","200,000","1,400,000","13,600,000","10,700,000","17,300,000","14,200,000","16,500,000","11,800,000","10,000,000","1,300,000","3,300,000","3,200,000","7,900,000","10,500,000","9,400,000","11,000,000","15,100,000","14,900,000","4,400,000","9,100,000","9,500,000","9,500,000","8,600,000","8,400,000","9,100,000","8,500,000","6,600,000","7,500,000","6,300,000","5,500,000","5,700,000","9,700,000","9,800,000","9,300,000","6,900,000","10,200,000","9,500,000","8,600,000","8,200,000","7,600,000",,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"874,000,000","222,000,000","161,000,000","293,000,000","198,000,000","186,000,000","146,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-170,500,000","-142,800,000","-98,200,000","-173,000,000","-32,700,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,300,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000",,,,,,,,,,,,,,,,
	NetIncome,"874,000,000","222,000,000","161,000,000","293,000,000","198,000,000","186,000,000","146,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-170,500,000","-142,800,000","-98,200,000","-173,000,000","-32,700,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,300,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000",,,,,,,,,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"874,000,000","222,000,000","161,000,000","293,000,000","198,000,000","186,000,000","146,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-170,500,000","-142,800,000","-98,200,000","-173,000,000","-32,700,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,300,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000","11,100,000","10,800,000","9,300,000","8,500,000","7,600,000","7,200,000","6,400,000","5,400,000","4,800,000","3,900,000","3,400,000","3,000,000","2,700,000","2,400,000","2,200,000","1,800,000"
			NetIncomeContinuousOperations,"874,000,000","222,000,000","161,000,000","293,000,000","198,000,000","186,000,000","146,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-170,500,000","-142,800,000","-98,200,000","-173,000,000","-32,700,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,300,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000","11,100,000","10,800,000","9,300,000","8,500,000","7,600,000","7,200,000","6,400,000","5,400,000","4,800,000","3,900,000","3,400,000","3,000,000","2,700,000","2,400,000","2,200,000","1,800,000"
DilutedNIAvailtoComStockholders,"874,000,000","222,000,000","161,000,000","293,000,000","198,000,000","186,000,000","146,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-170,500,000","-142,800,000","-98,200,000","-173,000,000","-32,700,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,300,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000",,,,,,,,,,,,,,,,
BasicEPS,,"1.04","0.75","1.36","0.92","0.86","0.67","0.41","0.62","0.52","0.71","4.15","0.6","0.45","0.3","0.6","0.3","0.18","-0.11","0.3","-0.11","-0.18","-0.38","-0.79","-0.55","-0.66","-0.59","-0.77","-0.64","-0.44","-0.75","-0.15","-0.19","-1.18","0.08","0.05","0.05","0.14","0.12","0.24","0.26","0.28","0.25","0.33","0.13","0.28","0.35","0.32","0.32","0.31","0.3","0.27","0.24","0.26","0.16","0.22","0.13","0.05","-0.14","-0.47","0.46","0.4","0.42","0.42","0.37","0.4","0.36","0.42","0.25","0.38","0.21","0.37","0.42","0.34","0.33","0.287","0.165","0.085","0.19","0.258","0.05","0.145","0.035","0.029","-0.008","0.05","0.08","0.098","0.098","0.088","0.13","0.128","0.083","0.09","0.027","0.106","0.001","0.001","-0.018","0.123","0.019","0.031","0.032","0.376","0.028","0.021","-0.072","0.031","0.008","0.014","0.024","0.088","0.024","0.033","0.032","0.041","0.02","0.011","0.01","0.081","0.009","0.01","0.01","0.058","0.008","0.007","0.006","0.048","0.01","0.01","0.01","0.068","0.01","0.009","0.009","0.064","0.008","0.007","0.007","0.05","0.006","0.005","0.005","0.035","0.004","0.003","0.003","0.02","0.001","0.001","0.001","0.013","0.001"
DilutedEPS,,"1.03","0.75","1.35","0.91","0.85","0.67","0.4","0.62","0.52","0.7","4.1","0.59","0.44","0.3","0.59","0.3","0.18","-0.11","0.29","-0.11","-0.18","-0.38","-0.79","-0.55","-0.66","-0.59","-0.77","-0.64","-0.44","-0.75","-0.15","-0.19","-1.18","0.08","0.05","0.05","0.13","0.12","0.23","0.25","0.27","0.24","0.32","0.13","0.28","0.34","0.31","0.32","0.3","0.29","0.26","0.23","0.25","0.16","0.22","0.13","0.05","-0.14","-0.47","0.45","0.39","0.41","0.4","0.35","0.38","0.34","0.39","0.24","0.36","0.2","0.34","0.38","0.31","0.31","0.287","0.15","0.08","0.18","0.258","0.05","0.145","0.035","0.029","-0.008","0.05","0.075","0.098","0.095","0.085","0.125","0.125","0.08","0.088","0.026","0.106","0.001","0.001","-0.018","0.123","0.019","0.029","0.03","0.376","0.026","0.021","-0.072","0.031","0.008","0.014","0.024","0.088","0.024","0.033","0.032","0.041","0.02","0.011","0.01","0.081","0.009","0.01","0.01","0.058","0.008","0.007","0.006","0.048","0.01","0.01","0.01","0.068","0.01","0.009","0.009","0.064","0.008","0.007","0.007","0.05","0.006","0.005","0.005","0.035","0.004","0.003","0.003","0.02","0.001","0.001","0.001","0.013","0.001"
BasicAverageShares,,"214,000,000","215,000,000","216,000,000","216,000,000","217,000,000","217,000,000","220,000,000","220,000,000","220,000,000","220,000,000","217,800,000","219,600,000","219,200,000","219,200,000","220,000,000","219,700,000","219,600,000","219,600,000","219,500,000","218,900,000","219,000,000","218,600,000","218,900,000","219,600,000","219,500,000","219,900,000","220,900,000","222,300,000","223,200,000","224,400,000","224,500,000","225,300,000","227,000,000","227,200,000","227,100,000","226,900,000","227,300,000","227,000,000","225,800,000","223,100,000","223,100,000","223,800,000","224,300,000","225,500,000","227,800,000","228,100,000","226,200,000","227,100,000","229,400,000","228,200,000","226,700,000","226,500,000","228,000,000","229,000,000","229,300,000","229,600,000","228,900,000","227,100,000","226,400,000","225,300,000","224,200,000","226,200,000","230,300,000","229,400,000","230,300,000","231,200,000","231,000,000","230,900,000","230,500,000","230,300,000","229,900,000","229,600,000","228,700,000","227,715,000","227,611,000","455,646,000","456,008,000","224,104,000","223,440,000","444,880,000","222,960,000","223,550,000","224,528,000","451,236,000","226,696,000","226,516,000","222,574,000","217,480,000","216,048,000","216,132,000","221,108,000","226,724,000","231,008,000","944,080,000","236,964,000","246,400,000","244,004,000","942,880,000","189,368,000","187,588,000","185,528,000","188,076,000","187,020,000","186,548,000","193,412,000","191,628,000","190,640,000","192,400,000","192,400,000","184,328,000","185,404,000","185,404,000","188,080,000","188,080,000","188,964,000","188,244,000","187,832,000","188,696,000","189,920,000","189,752,000","191,640,000","192,792,000","192,088,000","192,136,000","191,744,000","191,088,000","196,704,000","198,344,000","197,352,000","196,040,000","195,296,000","194,712,000","194,496,000","194,384,000","193,960,000","193,936,000","193,392,000","193,392,000","192,040,000","191,752,000","190,592,000","190,592,000","190,592,000","190,112,000","177,600,000","163,488,000","168,504,000","163,656,000","162,448,000","165,528,000","161,344,000","165,528,000"
DilutedAverageShares,,"215,000,000","216,000,000","217,000,000","217,000,000","218,000,000","219,000,000","222,000,000","222,000,000","222,000,000","222,000,000","221,700,000","222,300,000","222,200,000","221,300,000","223,700,000","221,900,000","222,400,000","219,600,000","219,500,000","218,900,000","219,000,000","218,600,000","218,900,000","219,600,000","219,500,000","219,900,000","220,900,000","222,300,000","223,200,000","224,400,000","224,500,000","225,300,000","227,000,000","231,700,000","233,900,000","231,500,000","232,400,000","231,600,000","232,600,000","227,700,000","228,300,000","229,300,000","232,600,000","229,900,000","232,100,000","234,100,000","232,100,000","230,700,000","236,600,000","237,100,000","236,600,000","232,400,000","233,800,000","234,600,000","235,100,000","232,900,000","232,300,000","227,100,000","226,800,000","230,400,000","231,100,000","232,600,000","240,500,000","239,900,000","243,000,000","243,800,000","243,500,000","242,000,000","243,100,000","244,700,000","246,000,000","249,500,000","250,300,000","249,272,000","227,611,000","496,090,000","501,214,000","238,566,000","223,440,000","456,666,000","226,920,000","226,892,000","224,528,000","451,236,000","228,550,000","236,804,000","222,574,000","224,040,000","222,840,000","222,748,000","224,396,000","228,292,000","236,292,000","1,001,328,000","236,964,000","246,400,000","244,004,000","942,880,000","189,368,000","187,588,000","185,528,000","188,076,000","187,020,000","186,548,000","193,412,000","191,628,000","190,640,000","192,400,000","192,400,000","184,328,000","185,404,000","185,404,000","188,080,000","188,080,000","188,964,000","188,244,000","187,832,000","188,696,000","189,920,000","189,752,000","191,640,000","192,792,000","192,088,000","192,136,000","191,744,000","191,088,000","196,704,000","198,344,000","197,352,000","196,040,000","195,296,000","194,712,000","194,496,000","194,384,000","193,960,000","193,936,000","193,392,000","193,392,000","192,040,000","191,752,000","190,592,000","190,592,000","190,592,000","190,112,000","177,600,000","163,488,000","168,504,000","163,656,000","162,448,000","165,528,000","161,344,000","165,528,000"
TotalOperatingIncomeAsReported,"1,012,000,000","262,000,000","217,000,000","277,000,000","256,000,000","242,000,000","214,000,000","142,400,000","193,300,000","148,100,000","133,800,000","184,400,000","168,000,000","146,100,000","130,600,000","133,800,000","110,600,000","73,800,000","24,800,000","40,300,000","14,700,000","-24,700,000","-55,300,000","-181,900,000","-100,000,000","-107,600,000","-119,600,000","-167,100,000","-119,900,000","-62,900,000","-155,000,000","-9,700,000","-14,800,000","4,300,000","21,500,000","14,000,000","14,600,000","49,900,000","42,200,000","51,700,000","68,100,000","83,600,000","-81,400,000","84,600,000","34,300,000","92,900,000","94,000,000","91,800,000","90,200,000","95,000,000","78,600,000","71,600,000","69,200,000","79,800,000","50,800,000","56,100,000","26,300,000","2,700,000","-19,400,000","-133,800,000","139,600,000","118,800,000","119,900,000","124,100,000","105,600,000","114,500,000","101,400,000","119,700,000","68,600,000","102,100,000","59,300,000","97,247,000","93,037,000","88,894,000","90,622,000","78,150,000","53,858,000","49,344,000","53,521,000","57,748,000","27,940,000","13,941,000","6,607,000","1,226,000","-7,845,000","10,393,000","21,188,000","29,353,000","12,832,000","19,388,000","36,601,000","38,511,000","29,086,000","34,000,000","37,183,000","28,811,000","10,300,000","-5,300,000","1,500,000","28,600,000","29,100,000","39,500,000","39,600,000","43,600,000","30,100,000","25,500,000","4,400,000","7,000,000","9,000,000","20,300,000","28,100,000","23,600,000","28,100,000","38,900,000","38,400,000","35,400,000","23,300,000","24,400,000","24,300,000","22,500,000","21,300,000","24,000,000","21,900,000","15,400,000","17,400,000","14,000,000","11,500,000","11,900,000","22,400,000","23,400,000","22,400,000","17,100,000","22,700,000","21,500,000","19,900,000","18,200,000","17,600,000",,,,,,,,,,,,,,,,
TotalExpenses,"4,200,000,000","1,083,000,000","1,052,000,000","1,041,000,000","1,024,000,000","995,000,000","956,000,000","1,069,200,000","932,500,000","911,600,000","855,500,000","854,800,000","784,400,000","767,000,000","755,100,000","765,500,000","732,000,000","722,800,000","710,500,000","695,100,000","642,500,000","622,600,000","592,700,000","641,800,000","615,300,000","608,900,000","605,600,000","636,900,000","606,300,000","597,600,000","614,600,000","658,000,000","614,600,000","605,200,000","625,000,000","650,600,000","603,400,000","586,400,000","548,000,000","528,600,000","482,700,000","476,400,000","488,600,000","515,100,000","478,500,000","475,800,000","494,600,000","500,600,000","458,400,000","452,600,000","449,700,000","454,300,000","407,500,000","391,100,000","416,700,000","399,600,000","385,700,000","385,800,000","407,700,000","583,400,000","467,500,000","500,700,000","478,900,000","475,000,000","432,800,000","411,400,000","407,200,000","377,700,000","388,200,000","347,500,000","376,700,000","319,588,000","285,225,000","284,090,000","264,497,000","266,194,000","243,378,000","226,517,000","236,105,000","234,379,000","205,922,000","197,764,000","204,159,000","186,966,000","183,260,000","197,273,000","206,597,000","208,115,000","196,235,000","202,198,000","209,139,000","226,385,000","192,763,000","192,250,000","186,146,000","191,371,000","191,800,000","208,200,000","193,400,000","160,600,000","148,100,000","147,100,000","147,600,000","138,200,000","132,100,000","128,600,000","114,600,000","108,000,000","107,600,000","108,400,000","108,200,000","102,700,000","100,400,000","101,800,000","100,300,000","94,200,000","84,900,000","85,900,000","82,300,000","79,600,000","76,900,000","79,600,000","79,800,000","83,200,000","76,400,000","71,500,000","63,900,000","46,200,000","51,200,000","49,400,000","47,100,000","45,200,000","39,700,000","36,500,000","35,300,000","31,800,000","28,800,000",,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"874,000,000","222,000,000","161,000,000","293,000,000","198,000,000","186,000,000","146,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-170,500,000","-142,800,000","-98,200,000","-173,000,000","-32,700,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,300,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000",,,,,,,,,,,,,,,,
