name,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
CommonStockEquity,"11,030,000,000","10,741,000,000","10,531,000,000","9,431,000,000","10,553,000,000","12,092,000,000","13,105,000,000","11,841,000,000","11,858,000,000","11,138,000,000","10,789,000,000","9,745,000,000","9,258,000,000","8,042,000,000","9,864,000,000","9,371,000,000","9,131,000,000","8,630,000,000","7,833,000,000","8,334,000,000","7,916,000,000","7,946,000,000","8,243,000,000","7,523,000,000","7,373,000,000","7,256,000,000","7,060,000,000","7,121,000,000","6,971,000,000","6,735,000,000","6,427,000,000","6,350,000,000","6,497,000,000","6,608,000,000","6,573,000,000","6,376,000,000","6,343,000,000","6,168,000,000","6,070,000,000","5,816,000,000","5,699,000,000","5,785,000,000","5,453,000,000","5,359,000,000","5,144,000,000","5,207,000,000","5,055,000,000","4,786,000,000","5,057,000,000","5,118,000,000","5,032,000,000","5,010,000,000","4,737,000,000","4,865,000,000","4,760,000,000","4,626,000,000","4,144,000,000","3,881,000,000","4,182,000,000","4,687,000,000","4,707,000,000","5,449,000,000","5,929,000,000","6,538,000,000","6,826,000,000","6,708,000,000","6,808,000,000","6,464,000,000","6,065,000,000","6,204,000,000","6,086,000,000","6,015,000,000","6,132,000,000","6,007,000,000","6,249,000,000","6,084,000,000","6,103,000,000","6,199,000,000","6,204,000,000","5,766,000,000","5,870,000,000","5,159,000,000","5,598,000,000","5,517,000,000","6,170,000,000","6,411,000,000","5,998,000,000","5,925,550,000","6,012,341,000","5,531,284,000","5,994,995,000","5,504,338,000","4,868,538,000","4,803,108,000","5,421,284,000","5,041,600,000","5,533,500,000","5,407,000,000","5,620,936,000","4,892,800,000","5,268,100,000","5,065,400,000","4,716,965,000","4,144,300,000","3,741,400,000","3,433,900,000","3,162,889,000","2,919,800,000","2,805,400,000","2,835,700,000","2,657,971,000","2,393,200,000","2,257,400,000","2,101,100,000","1,940,047,000","1,995,600,000","1,939,400,000","1,910,200,000","1,947,300,000","1,945,500,000","1,879,800,000","1,823,700,000","1,713,800,000","1,623,200,000","1,519,700,000","1,479,500,000","1,441,400,000","1,328,500,000","1,233,300,000","1,153,900,000","1,006,900,000","912,300,000","995,300,000","990,100,000","1,020,300,000","1,021,300,000","929,000,000","815,600,000","633,900,000","580,200,000","470,300,000"
CapitalLeaseObligations,"53,000,000","56,000,000","52,000,000",,,,"54,000,000",,,,"57,000,000",,,,"58,000,000",,,,"46,000,000",,,,"40,000,000",,,,"39,000,000",,,,"35,000,000",,,,"36,000,000",,,,"45,000,000",,,,"37,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"11,030,000,000","10,741,000,000","10,531,000,000","9,431,000,000","10,553,000,000","12,092,000,000","13,105,000,000","11,841,000,000","11,858,000,000","11,138,000,000","10,789,000,000","9,745,000,000","9,258,000,000","8,042,000,000","9,864,000,000","9,371,000,000","9,131,000,000","8,630,000,000","7,833,000,000","8,334,000,000","7,916,000,000","7,946,000,000","8,243,000,000","7,523,000,000","7,373,000,000","7,256,000,000","7,060,000,000","7,121,000,000","6,971,000,000","6,735,000,000","6,427,000,000","6,350,000,000","6,497,000,000","6,608,000,000","6,573,000,000","6,376,000,000","6,343,000,000","6,168,000,000","6,070,000,000","5,816,000,000","5,699,000,000","5,785,000,000","5,453,000,000","5,359,000,000","5,144,000,000","5,207,000,000","5,055,000,000","4,786,000,000","5,057,000,000","5,118,000,000","5,032,000,000","5,010,000,000","4,737,000,000","4,865,000,000","4,760,000,000","4,626,000,000","4,144,000,000","3,881,000,000","4,182,000,000","4,687,000,000","4,707,000,000","5,449,000,000","5,929,000,000","6,538,000,000","6,826,000,000","6,708,000,000","6,808,000,000","6,464,000,000","6,065,000,000","6,204,000,000","6,086,000,000","6,015,000,000","6,132,000,000","6,007,000,000","6,249,000,000","6,084,000,000","6,103,000,000","6,199,000,000","6,204,000,000","5,766,000,000","5,870,000,000","5,159,000,000","5,598,000,000","5,517,000,000","6,170,000,000","6,411,000,000","5,998,000,000","5,925,550,000","6,012,341,000","5,531,284,000","5,994,995,000","5,504,338,000","4,868,538,000","4,803,108,000","5,421,284,000","5,041,600,000","5,533,500,000","5,407,000,000","5,620,936,000","4,892,800,000","5,268,100,000","5,065,400,000","4,716,965,000","4,144,300,000","3,741,400,000","3,433,900,000","3,162,889,000","2,919,800,000","2,805,400,000","2,835,700,000","2,657,971,000","2,393,200,000","2,257,400,000","2,101,100,000","1,940,047,000","1,995,600,000","1,939,400,000","1,910,200,000","1,947,300,000","1,945,500,000","1,879,800,000","1,823,700,000","1,713,800,000","1,623,200,000","1,519,700,000","1,479,500,000","1,441,400,000","1,328,500,000","1,233,300,000","1,153,900,000","1,006,900,000","912,300,000","995,300,000","990,100,000","1,020,300,000","1,021,300,000","929,000,000","815,600,000","633,900,000","580,200,000","470,300,000"
InvestedCapital,"11,844,000,000","11,580,000,000","11,422,000,000","10,318,000,000","11,438,000,000","12,982,000,000","14,002,000,000","12,745,000,000","12,765,000,000","12,043,000,000","11,688,000,000","10,712,000,000","10,225,000,000","9,002,000,000","10,749,000,000","10,218,000,000","10,015,000,000","9,507,000,000","8,699,000,000","9,194,000,000","8,805,000,000","8,775,000,000","9,094,000,000","8,366,000,000","8,216,000,000","8,098,000,000","7,906,000,000","7,968,000,000","7,824,000,000","7,595,000,000","7,283,000,000","7,211,000,000","7,369,000,000","7,482,000,000","7,449,000,000","7,254,000,000","7,223,000,000","7,106,000,000","7,009,000,000","6,752,000,000","6,636,000,000","6,720,000,000","6,384,000,000","6,291,000,000","6,079,000,000","6,144,000,000","5,949,000,000","5,680,000,000","5,896,000,000","5,957,000,000","5,871,000,000","5,849,000,000","5,527,000,000","5,704,000,000","5,599,000,000","5,465,000,000","4,934,000,000","4,720,000,000","5,022,000,000","5,478,000,000","5,567,000,000","6,309,000,000","6,789,000,000","7,398,000,000","7,666,000,000","7,548,000,000","7,648,000,000","7,304,000,000","6,905,000,000","6,995,000,000","6,877,000,000","6,806,000,000","6,923,000,000","6,798,000,000","7,040,000,000","6,562,000,000","6,615,000,000","6,805,000,000","6,807,000,000","6,369,000,000","6,473,000,000","5,762,000,000","6,201,000,000","6,120,000,000","6,773,000,000","7,018,000,000","6,607,000,000","6,533,044,000","6,620,503,000","6,138,370,000","6,614,229,000","6,112,776,000","5,492,570,000","5,396,073,000","5,995,657,000","5,587,200,000","6,046,200,000","5,887,400,000","6,092,456,000","5,365,200,000","5,741,900,000","5,403,200,000","5,055,953,000","4,500,400,000","4,095,000,000","3,777,700,000","3,504,834,000","3,252,600,000","3,138,100,000","3,137,200,000","2,958,976,000","2,670,800,000","2,534,500,000","2,320,700,000","2,149,163,000","2,194,700,000","2,128,200,000","2,078,800,000","2,105,400,000","2,092,800,000","2,027,000,000","1,970,800,000","1,860,800,000","1,770,000,000","1,666,300,000","1,586,000,000","1,548,000,000","1,434,900,000","1,329,500,000","1,236,800,000","1,079,600,000","979,700,000","1,062,300,000","1,076,700,000","1,087,100,000","1,087,600,000","994,800,000","816,500,000","637,800,000","588,700,000","479,100,000"
TangibleBookValue,"11,030,000,000","10,741,000,000","10,531,000,000","9,431,000,000","10,553,000,000","12,092,000,000","13,105,000,000","11,841,000,000","11,858,000,000","11,138,000,000","10,789,000,000","9,745,000,000","9,258,000,000","8,042,000,000","9,864,000,000","9,371,000,000","9,131,000,000","8,630,000,000","7,833,000,000","8,334,000,000","7,916,000,000","7,946,000,000","8,243,000,000","7,523,000,000","7,373,000,000","7,256,000,000","7,060,000,000","7,121,000,000","6,971,000,000","6,735,000,000","6,427,000,000","6,350,000,000","6,497,000,000","6,608,000,000","6,573,000,000","6,376,000,000","6,343,000,000","6,168,000,000","6,070,000,000","5,816,000,000","5,699,000,000","5,785,000,000","5,453,000,000","5,359,000,000","5,144,000,000","5,207,000,000","5,055,000,000","4,786,000,000","5,057,000,000","5,118,000,000","5,032,000,000","5,010,000,000","4,737,000,000","4,865,000,000","4,760,000,000","4,626,000,000","4,144,000,000","3,881,000,000","4,182,000,000","4,687,000,000","4,707,000,000","5,449,000,000","5,929,000,000","6,538,000,000","6,826,000,000","6,708,000,000","6,808,000,000","6,464,000,000","6,065,000,000","6,204,000,000","6,086,000,000","6,015,000,000","6,132,000,000","6,007,000,000","6,249,000,000","6,084,000,000","6,103,000,000","6,199,000,000","6,204,000,000","5,766,000,000","5,870,000,000","5,159,000,000","5,598,000,000","5,517,000,000","6,170,000,000","6,411,000,000","5,998,000,000","5,925,550,000","6,012,341,000","5,531,284,000","5,994,995,000","5,504,338,000","4,868,538,000","4,803,108,000","5,421,284,000","5,041,600,000","5,533,500,000","5,407,000,000","5,620,936,000","4,892,800,000","5,268,100,000","5,065,400,000","4,716,965,000","4,144,300,000","3,741,400,000","3,433,900,000","3,162,889,000","2,919,800,000","2,805,400,000","2,835,700,000","2,657,971,000","2,393,200,000","2,257,400,000","2,101,100,000","1,940,047,000","1,995,600,000","1,939,400,000","1,910,200,000","1,947,300,000","1,945,500,000","1,879,800,000","1,823,700,000","1,713,800,000","1,623,200,000","1,519,700,000","1,479,500,000","1,441,400,000","1,328,500,000","1,233,300,000","1,153,900,000","1,006,900,000","912,300,000","995,300,000","990,100,000","1,020,300,000","1,021,300,000","929,000,000","815,600,000","633,900,000","580,200,000","470,300,000"
TotalDebt,"867,000,000","895,000,000","891,000,000","887,000,000","885,000,000","890,000,000","897,000,000","904,000,000","907,000,000","905,000,000","899,000,000","967,000,000","967,000,000","960,000,000","885,000,000","847,000,000","884,000,000","877,000,000","866,000,000","860,000,000","889,000,000","829,000,000","851,000,000","843,000,000","843,000,000","842,000,000","846,000,000","847,000,000","853,000,000","860,000,000","856,000,000","861,000,000","872,000,000","874,000,000","876,000,000","878,000,000","880,000,000","938,000,000","939,000,000","936,000,000","937,000,000","935,000,000","931,000,000","932,000,000","935,000,000","937,000,000","894,000,000","894,000,000","839,000,000","839,000,000","839,000,000","839,000,000","790,000,000","839,000,000","839,000,000","839,000,000","790,000,000","839,000,000","840,000,000","791,000,000","860,000,000","860,000,000","860,000,000","860,000,000","840,000,000","840,000,000","840,000,000","840,000,000","840,000,000","791,000,000","791,000,000","791,000,000","791,000,000","791,000,000","791,000,000","478,000,000","512,000,000","606,000,000","603,000,000","603,000,000","603,000,000","603,000,000","603,000,000","603,000,000","603,000,000","607,000,000","609,000,000","607,494,000","608,162,000","607,086,000","619,234,000","608,438,000","624,032,000","592,965,000","574,373,000","545,600,000","512,700,000","480,400,000","471,520,000","472,400,000","473,800,000","337,800,000","338,988,000","356,100,000","353,600,000","343,800,000","341,945,000","332,800,000","332,700,000","301,500,000","301,005,000","277,600,000","277,100,000","219,600,000","209,116,000","199,100,000","188,800,000","168,600,000","158,100,000","147,300,000","147,200,000","147,100,000","147,000,000","146,800,000","146,600,000","106,500,000","106,600,000","106,400,000","96,200,000","82,900,000","72,700,000","67,400,000","67,000,000","86,600,000","66,800,000","66,300,000","65,800,000","900,000","3,900,000","8,500,000","8,800,000"
NetDebt,"66,000,000",,,,,,,,,,,"53,000,000","261,000,000","474,000,000","118,000,000","60,000,000","81,000,000","75,000,000","82,000,000","244,000,000","368,000,000","225,000,000","194,000,000","169,000,000","237,000,000","299,000,000","69,000,000","147,000,000","306,000,000","247,000,000","312,000,000","442,000,000","385,000,000","234,000,000","285,000,000","466,000,000","418,000,000","417,000,000","506,000,000","425,000,000","555,000,000","555,000,000","444,000,000","516,000,000","672,000,000","513,000,000","456,000,000","586,000,000","526,000,000","460,000,000","454,000,000","394,000,000","465,000,000","437,000,000","282,000,000","391,000,000","536,000,000","324,000,000",,"444,000,000","527,000,000","623,000,000","634,000,000","677,000,000","718,000,000","643,000,000","638,000,000","601,000,000","637,000,000","585,000,000","672,000,000","693,000,000","619,000,000","674,000,000","485,000,000","167,000,000","227,000,000","444,000,000","512,000,000","383,000,000","500,000,000","475,000,000","491,000,000","432,000,000","482,000,000","526,000,000","516,000,000","470,269,000","565,268,000","539,807,000","558,980,000","584,570,000","586,785,000","538,492,000","234,819,000","545,600,000","512,700,000","480,400,000","412,909,000","472,400,000","473,800,000","337,800,000","258,820,000","356,100,000","353,600,000","343,800,000","282,012,000","332,800,000","332,700,000","301,500,000","280,986,000","277,600,000","277,100,000","219,600,000","160,862,000","199,100,000","188,800,000","168,600,000","158,100,000","147,300,000","147,200,000","147,100,000","147,000,000","146,800,000","146,600,000","106,500,000","106,600,000","106,400,000","96,200,000","82,900,000","72,700,000","67,400,000","67,000,000","86,600,000","66,800,000","66,300,000","65,800,000","900,000","3,900,000","8,500,000","8,800,000"
ShareIssued,"198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,300,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","197,000,000","197,000,000","197,000,000","197,000,000","196,000,000","196,000,000","196,000,000","196,000,000","196,000,000","196,000,000","196,000,000","197,000,000","196,000,000","196,000,000","196,000,000","196,000,000","196,000,000","196,000,000","196,000,000","162,000,000","163,000,000","166,000,000","165,998,910","171,830,691","171,681,890","173,000,000","173,000,000","173,000,000","173,000,000","174,000,000","175,000,000","175,000,000","174,930,000","175,350,000","176,400,000","176,400,000","176,400,000","176,400,000","177,502,500","177,502,500","177,502,500","178,605,000","178,605,000","178,893,855","178,605,000","178,083,517","178,066,980","178,194,870","177,187,185","177,382,327","177,356,970","177,466,117","177,259,950","178,628,152","180,934,582","181,965,420","182,035,980","183,765,802","184,082,221","184,304,925","183,844,169","183,408,015","181,578,594","182,239,433","182,993,890","184,015,987","184,243,976","184,448,836","184,392,665","184,375,128","184,160,372","184,074,495","184,074,495","175,480,854","175,378,239","175,288,866","175,219,353","175,090,256","174,635,663","174,175,553","174,288,098","173,907,431","173,409,805","172,996,037","172,833,839","172,751,086","172,395,796","172,217,048","171,955,547","171,611,292","171,120,287","171,474,472","170,202,272","170,703,208","169,576,654","169,314,049","169,198,194","166,617,382","163,376,748","162,207,162"
OrdinarySharesNumber,"156,800,000","157,200,000","157,100,000","157,100,000","159,200,000","160,300,000","160,300,000","161,100,000","161,100,000","161,000,000","160,900,000","160,800,000","160,800,000","160,800,000","162,900,000","163,400,000","163,300,000","163,200,000","162,800,000","162,700,000","162,600,000","164,100,000","163,900,000","164,000,000","163,900,000","164,600,000","164,400,000","164,700,000","164,500,000","164,400,000","163,900,000","163,800,000","164,000,000","164,300,000","163,700,000","163,000,000","164,000,000","163,000,000","163,000,000","164,000,000","164,000,000","163,000,000","163,000,000","163,000,000","163,000,000","162,000,000","162,000,000","162,000,000","163,000,000","163,000,000","162,000,000","163,000,000","163,000,000","163,000,000","162,000,000","162,000,000","162,000,000","162,000,000","162,000,000","162,000,000","162,000,000","163,000,000","166,000,000","165,998,910","171,830,691","171,681,890","173,000,000","173,000,000","173,000,000","173,000,000","174,000,000","175,000,000","175,000,000","174,930,000","175,350,000","176,400,000","176,400,000","176,400,000","176,400,000","177,502,500","177,502,500","177,502,500","178,605,000","178,605,000","178,893,855","178,605,000","178,083,517","178,066,980","178,194,870","177,187,185","177,382,327","177,356,970","177,466,117","177,259,950","178,628,152","180,934,582","181,965,420","182,035,980","183,765,802","184,082,221","184,304,925","183,844,169","183,408,015","181,578,594","182,239,433","182,993,890","184,015,987","184,243,976","184,448,836","184,392,665","184,375,128","184,160,372","184,074,495","184,074,495","175,480,854","175,378,239","175,288,866","175,219,353","175,090,256","174,635,663","174,175,553","174,288,098","173,907,431","173,409,805","172,996,037","172,833,839","172,751,086","172,395,796","172,217,048","171,955,547","171,611,292","171,120,287","171,474,472","170,202,272","170,703,208","169,576,654","169,314,049","169,198,194","166,617,382","163,376,748","162,207,162"
TreasurySharesNumber,"41,500,000","41,100,000","41,200,000","41,200,000","39,100,000","38,000,000","38,000,000","37,200,000","37,200,000","37,300,000","37,400,000","37,500,000","37,500,000","37,500,000","35,400,000","34,900,000","35,000,000","35,100,000","35,500,000","35,600,000","35,700,000","34,200,000","34,400,000","34,300,000","34,400,000","33,700,000","33,900,000","33,600,000","33,800,000","33,900,000","34,400,000","34,500,000","34,300,000","34,000,000","34,600,000","35,000,000","34,000,000","35,000,000","35,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","33,000,000","33,000,000","34,000,000","33,000,000","34,000,000","33,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
